1,0.0361632,1.08516,0.000683753,1.122
1,0.0360606,1.13961,0.000684055,1.17635
1,0.032494,1.06818,0.000696268,1.10137
2,0.0472678,0.532573,0.0199399,0.599781
2,0.0493438,0.53841,0.00731511,0.595069
2,0.0378574,0.553381,0.00450031,0.595739
4,0.0537713,0.284362,0.0072266,0.34536
4,0.0503169,0.267138,0.0264396,0.343895
4,0.0417321,0.277327,0.00722497,0.326284
