1,0.283196,0.464572,0.000259541,0.748028
1,0.285312,0.466776,0.000257954,0.752346
1,0.250298,0.482575,0.000265891,0.733139
2,0.282476,0.238545,0.00132745,0.522349
2,0.293897,0.236872,0.00112881,0.531897
2,0.254151,0.236905,0.000592914,0.49165
4,0.275051,0.128427,0.000937591,0.404415
4,0.26996,0.12312,0.00112293,0.394203
4,0.285471,0.124165,0.00120879,0.410844
